X,A,y
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-1.012,0,1.456
0.89,1,8.234
1.234,1,9.678
-0.345,0,2.456
0.567,1,6.123
-1.345,0,1.678
0.678,1,7.89
1.456,1,8.901
-0.789,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.123,1,6.456
1.5,1,9.012
-0.89,0,2.678
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-1.012,0,1.456
0.89,1,8.234
1.234,1,9.678
-0.345,0,2.456
0.567,1,6.123
-1.345,0,1.678
0.678,1,7.89
1.456,1,8.901
-0.789,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.123,1,6.456
1.5,1,9.012
-0.89,0,2.678
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-1.012,0,1.456
0.89,1,8.234
1.234,1,9.678
-0.345,0,2.456
0.567,1,6.123
-1.345,0,1.678
0.678,1,7.89
1.456,1,8.901
-0.789,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.123,1,6.456
1.5,1,9.012
-0.89,0,2.678
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-1.012,0,1.456
0.89,1,8.234
1.234,1,9.678
-0.345,0,2.456
0.567,1,6.123
-1.345,0,1.678
0.678,1,7.89
1.456,1,8.901
-0.789,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.123,1,6.456
1.5,1,9.012
-0.89,0,2.678
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-1.012,0,1.456
0.89,1,8.234
1.234,1,9.678
-0.345,0,2.456
0.567,1,6.123
-1.345,0,1.678
0.678,1,7.89
1.456,1,8.901
-0.789,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.123,1,6.456
1.5,1,9.012
-0.89,0,2.678
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-1.012,0,1.456
0.89,1,8.234
1.234,1,9.678
-0.345,0,2.456
0.567,1,6.123
-1.345,0,1.678
0.678,1,7.89
1.456,1,8.901
-0.789,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.123,1,6.456
1.5,1,9.012
-0.89,0,2.678
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-1.012,0,1.456
0.89,1,8.234
1.234,1,9.678
-0.345,0,2.456
0.567,1,6.123
-1.345,0,1.678
0.678,1,7.89
1.456,1,8.901
-0.789,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.123,1,6.456
1.5,1,9.012
-0.89,0,2.678
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-1.012,0,1.456
0.89,1,8.234
1.234,1,9.678
-0.345,0,2.456
0.567,1,6.123
-1.345,0,1.678
0.678,1,7.89
1.456,1,8.901
-0.789,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.123,1,6.456
1.5,1,9.012
-0.89,0,2.678
0.789,1,7.345
-1.5,0,1.678
0.89,1,8.123
1.345,1,9.456
-0.678,0,2.345
0.456,1,6.789
-1.234,0,1.89
0.678,1,7.89
1.5,1,8.901
-0.89,0,2.123
0.234,1,6.678
-0.123,1,2.456
0.456,0,1.234
-1.234,1,3.567
0.789,1,4.678
-0.678,0,2.345
1.234,1,5.678
-0.345,0,1.456
0.123,1,3.456
1.456,1,6.789
-1.456,0,2.234
0.678,1,4.567
-0.789,0,1.678
1.345,1,5.789
-0.567,0,2.456
0.234,1,3.678
-1.345,0,1.234
0.567,1,4.678
-0.456,0,2.345
1.5,1,6.89
-0.234,0,1.456
0.789,1,4.567
-1.5,0,2.678
0.345,1,3.789
1.012,1,5.89
-0.89,0,1.234
0.89,1,4.678
-1.012,0,2.345
0.456,1,3.456
1.234,1,5.678
-0.678,0,1.89
0.123,1,4.567
-0.345,0,2.456
1.456,1,6.789
-1.234,0,1.678
0.678,1,3.89
-0.789,0,2.345
1.345,1,5.678
-0.567,0,1.234
0.234,1,4.678
-1.345,0,2.456
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
1.345,1,5.678
-0.567,0,2.345
0.234,1,4.678
-1.345,0,1.234
0.567,1,3.789
-0.456,0,1.89
1.5,1,6.89
-0.234,0,2.345
0.789,1,4.567
-1.5,0,1.678
0.345,1,3.456
1.012,1,5.89
-0.89,0,2.678
0.89,1,4.678
-1.012,0,1.234
0.456,1,3.567
1.234,1,5.678
-0.678,0,2.345
0.123,1,4.678
-0.345,0,1.89
1.456,1,6.789
-1.234,0,2.456
0.678,1,3.89
-0.789,0,1.678
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-0.234,1,5.89
0.345,0,3.456
-1.345,1,6.789
0.567,0,4.123
-0.678,1,5.234
1.456,0,4.89
-0.456,1,5.678
0.789,0,3.89
-1.123,1,6.456
0.234,0,4.567
-0.89,1,5.123
1.345,0,4.89
-0.123,1,5.678
0.456,0,3.234
-1.234,1,6.789
0.789,0,4.567
-0.567,1,5.123
1.234,0,4.89
-0.345,1,5.456
0.678,0,3.89
-1.456,1,6.345
0.123,0,4.234
-0.789,1,5.678
1.123,0,4.567
-1.234,0,2.345
0.456,1,12.678
1.234,1,22.345
-0.789,0,5.678
0.123,1,14.567
-1.456,0,3.456
0.789,1,18.234
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-0.789,0,5.678
0.123,1,14.89
-1.456,0,3.456
0.789,1,18.123
1.123,1,20.89
-0.345,0,4.567
0.567,1,16.678
-1.111,0,2.678
1.456,1,23.89
-0.567,0,6.789
0.234,1,15.89
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.678
-0.123,0,5.678
0.89,1,19.89
-1.5,0,2.456
1.5,1,24.89
-0.234,0,4.678
0.345,1,15.678
-1.5,0,3.567
0.456,1,16.123
1.012,1,20.456
-0.456,0,5.456
0.678,1,17.89
-1.234,0,2.345
1.234,1,22.89
-0.789,0,5.678
0.123,1,14.567
-1.456,0,3.456
0.789,1,18.234
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-0.789,0,5.678
0.123,1,14.89
-1.456,0,3.456
0.789,1,18.123
1.123,1,20.89
-0.345,0,4.567
0.567,1,16.678
-1.111,0,2.678
1.456,1,23.89
-0.567,0,6.789
0.234,1,15.89
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.678
-0.123,0,5.678
0.89,1,19.89
-1.5,0,2.456
1.5,1,24.89
-0.234,0,4.678
0.345,1,15.678
-1.5,0,3.567
0.456,1,16.123
1.012,1,20.456
-0.456,0,5.456
0.678,1,17.89
-1.234,0,2.345
1.234,1,22.89
-0.789,0,5.678
0.123,1,14.567
-1.456,0,3.456
0.789,1,18.234
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-0.789,0,5.678
0.123,1,14.89
-1.456,0,3.456
0.789,1,18.123
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-0.789,0,5.678
0.123,1,14.89
-1.456,0,3.456
0.789,1,18.123
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-0.789,0,5.678
0.123,1,14.89
-1.456,0,3.456
0.789,1,18.123
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-0.789,0,5.678
0.123,1,14.89
-1.456,0,3.456
0.789,1,18.123
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-0.789,0,5.678
0.123,1,14.89
-1.456,0,3.456
0.789,1,18.123
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-0.789,0,5.678
0.123,1,14.89
-1.456,0,3.456
0.789,1,18.123
1.123,1,20.456
-0.345,0,4.567
0.567,1,16.789
-1.111,0,2.678
1.456,1,23.456
-0.567,0,6.789
0.234,1,15.678
-1.345,0,3.789
0.678,1,17.89
1.345,1,21.234
-0.123,0,5.678
0.89,1,19.456
-1.5,0,2.456
1.5,1,24.567
-0.234,0,4.678
0.345,1,15.789
-1.5,0,3.567
0.456,1,16.89
1.012,1,20.123
-0.456,0,5.456
0.678,1,17.678
-1.234,0,2.345
1.234,1,22.678
-1.234,1,4.567
0.456,0,3.123
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.456,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
0.345,1,5.89
-1.123,0,2.789
0.678,1,7.123
-0.234,0,3.789
1.456,1,6.89
-0.89,0,2.456
0.234,1,5.345
-1.345,0,2.678
0.567,1,7.456
-0.678,0,3.123
1.345,1,6.567
-0.123,0,2.89
0.89,1,7.89
-1.5,0,2.345
0.456,1,5.678
-0.456,0,3.456
1.234,1,6.789
-0.789,0,2.456
0.123,1,5.678
-1.234,0,2.345
0.789,1,7.89
-0.345,0,3.456
1.123,1,6.234
-0.567,0,2.678
