X,A,y
1.456789,1,6.890123
-0.890123,0,1.456789
0.890123,1,4.789012
-1.5,0,1.56789
0.012345,1,3.678901
-0.123456,0,2.890123
1.5,1,6.901234
-0.234567,0,1.678901
0.234567,1,4.890123
-1.5,0,1.789012
0.345678,1,3.789012
-0.345678,0,2.901234
1.5,1,7.012345
-0.456789,0,1.890123
0.456789,1,4.901234
-1.5,0,1.901234
0.56789,1,3.890123
-0.56789,0,2.012345
1.5,1,7.123456
-0.678901,0,1.123456
0.678901,1,4.012345
-1.5,0,1.234567
0.789012,1,3.901234
-0.789012,0,2.123456
1.5,1,7.234567
-0.890123,0,1.345678
0.890123,1,4.123456
-1.012345,0,1.456789
0.901234,1,3.012345
-0.123456,0,2.234567
1.012345,1,7.345678
-0.234567,0,1.678901
0.234567,1,4.234567
-1.123456,0,1.789012
0.345678,1,3.123456
-0.345678,0,2.345678
1.123456,1,7.456789
-0.456789,0,1.890123
0.456789,1,4.345678
-1.234567,0,1.901234
0.56789,1,3.234567
-0.56789,0,2.456789
1.234567,1,7.56789
-0.678901,0,1.012345
0.678901,1,4.456789
-1.345678,0,1.123456
0.789012,1,3.345678
-0.789012,0,2.678901
1.345678,1,7.678901
-0.890123,0,1.234567
0.890123,1,4.56789
-1.456789,0,1.345678
0.012345,1,3.456789
-0.123456,0,2.789012
1.456789,1,7.789012
-0.234567,0,1.678901
0.234567,1,4.678901
-1.5,0,1.789012
0.345678,1,3.56789
-0.345678,0,2.901234
1.5,1,7.890123
-0.456789,0,1.890123
0.456789,1,4.789012
-1.5,0,1.901234
0.56789,1,3.678901
-0.56789,0,2.012345
1.5,1,8.012345
-0.678901,0,1.123456
0.678901,1,4.890123
-1.5,0,1.234567
0.789012,1,3.789012
-0.789012,0,2.234567
1.5,1,8.123456
-0.890123,0,1.345678
0.890123,1,4.901234
-1.5,0,1.456789
0.901234,1,3.678901
-0.123456,0,2.345678
1.5,1,8.234567
-0.234567,0,1.678901
0.234567,1,4.012345
-1.012345,0,1.789012
0.345678,1,3.456789
-0.345678,0,2.678901
1.012345,1,8.345678
-0.456789,0,1.890123
0.456789,1,4.123456
-1.123456,0,1.901234
0.56789,1,3.56789
-0.56789,0,2.789012
1.123456,1,8.456789
-0.678901,0,1.234567
0.678901,1,4.234567
-1.234567,0,1.345678
0.789012,1,3.678901
-0.789012,0,2.901234
1.234567,1,8.56789
-0.890123,0,1.456789
0.890123,1,4.345678
-1.345678,0,1.56789
0.012345,1,3.789012
-0.123456,0,2.012345
1.345678,1,8.678901
-0.234567,0,1.678901
0.234567,1,4.456789
-1.456789,0,1.789012
0.345678,1,3.890123
-0.345678,0,2.123456
1.456789,1,8.789012
-0.456789,0,1.890123
0.456789,1,4.56789
-1.5,0,1.901234
0.56789,1,3.456789
-0.56789,0,2.345678
1.5,1,8.890123
-0.678901,0,1.234567
0.678901,1,4.678901
-1.5,0,1.345678
0.789012,1,3.56789
-0.789012,0,2.789012
1.5,1,9.012345
-0.890123,0,1.456789
0.890123,1,4.789012
-1.5,0,1.56789
0.012345,1,3.678901
-0.123456,0,2.890123
1.5,1,9.123456
-0.234567,0,1.678901
0.234567,1,4.890123
-1.5,0,1.789012
0.345678,1,3.789012
-0.345678,0,2.901234
1.5,1,9.234567
-0.456789,0,1.890123
0.456789,1,4.901234
-1.012345,0,1.901234
0.56789,1,3.678901
-0.56789,0,2.012345
1.012345,1,9.345678
-0.678901,0,1.123456
0.678901,1,4.012345
-1.123456,0,1.234567
0.789012,1,3.456789
-0.789012,0,2.234567
1.123456,1,9.456789
-0.890123,0,1.345678
0.890123,1,4.123456
-1.234567,0,1.456789
0.012345,1,3.56789
-0.123456,0,2.345678
1.234567,1,9.56789
-0.234567,0,1.678901
0.234567,1,4.234567
-1.345678,0,1.789012
0.345678,1,3.678901
-0.345678,0,2.678901
1.345678,1,9.678901
-0.456789,0,1.890123
0.456789,1,4.345678
-1.456789,0,1.901234
0.56789,1,3.789012
-0.56789,0,2.789012
1.456789,1,9.789012
-0.678901,0,1.234567
0.678901,1,4.456789
-1.5,0,1.345678
0.789012,1,3.890123
-0.789012,0,2.901234
1.5,1,9.890123
-0.890123,0,1.456789
0.890123,1,4.56789
-1.5,0,1.56789
0.012345,1,3.456789
-0.123456,0,2.678901
1.5,1,9.901234
-0.234567,0,1.678901
0.234567,1,4.678901
-1.5,0,1.789012
0.345678,1,3.56789
-0.345678,0,2.789012
1.5,1,10.012345
-0.456789,0,1.890123
0.456789,1,4.789012
-1.5,0,1.901234
0.56789,1,3.678901
-0.56789,0,2.901234
1.5,1,10.123456
-0.678901,0,1.234567
0.678901,1,4.890123
-1.012345,0,1.345678
0.789012,1,3.456789
-0.123456,0,2.234567
1.012345,1,10.234567
-0.234567,0,1.678901
0.234567,1,4.012345
-1.123456,0,1.789012
0.345678,1,3.56789
-0.345678,0,2.678901
1.123456,1,10.345678
-0.456789,0,1.890123
0.456789,1,4.123456
-1.234567,0,1.901234
0.56789,1,3.678901
-0.56789,0,2.789012
1.234567,1,10.456789
-0.678901,0,1.234567
0.678901,1,4.234567
-1.345678,0,1.345678
0.789012,1,3.789012
-0.789012,0,2.901234
1.345678,1,10.56789
-0.890123,0,1.456789
0.890123,1,4.345678
-1.456789,0,1.56789
0.012345,1,3.890123
-0.123456,0,2.012345
1.456789,1,10.678901
-0.234567,0,1.678901
0.234567,1,4.456789
-1.5,0,1.789012
0.345678,1,3.901234
-0.345678,0,2.123456
1.5,1,10.789012
-0.456789,0,1.890123
0.456789,1,4.56789
-1.5,0,1.901234
0.56789,1,3.456789
-0.56789,0,2.345678
1.5,1,10.890123
-0.678901,0,1.234567
0.678901,1,4.678901
-1.5,0,1.345678
0.789012,1,3.56789
-0.789012,0,2.789012
1.5,1,11.012345
-0.890123,0,1.456789
0.890123,1,4.789012
-1.5,0,1.56789
0.012345,1,3.678901
-0.123456,0,2.890123
1.5,1,11.123456
-0.234567,0,1.678901
0.234567,1,4.890123
-1.012345,0,1.789012
0.345678,1,3.789012
-0.345678,0,2.901234
1.012345,1,11.234567
-0.456789,0,1.0
-0.123456,1,5.678912
0.987654,0,2.345678
-1.234567,1,4.56789
0.54321,0,3.456789
1.234567,1,6.789012
-0.987654,0,1.234567
0.345678,1,4.56789
-0.456789,0,2.345678
1.123456,1,5.678901
-1.345678,0,1.234567
0.678901,1,4.56789
-0.234567,0,3.456789
1.345678,1,6.789012
-0.678901,0,2.345678
0.456789,1,5.678901
-1.123456,0,1.234567
0.234567,1,4.56789
-0.56789,0,3.456789
1.456789,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.456789,0,1.234567
0.123456,1,4.56789
-0.345678,0,3.456789
1.5,1,6.789012
-0.890123,0,2.345678
0.890123,1,5.678901
-1.5,0,1.234567
0.678901,1,4.56789
-0.123456,0,3.456789
1.5,1,6.789012
-0.234567,0,2.345678
0.345678,1,5.678901
-1.5,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.5,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.5,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.5,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.5,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.5,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.5,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.456789,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.456789,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.456789,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.456789,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.456789,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.456789,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.456789,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.345678
0.901234,1,5.678901
-1.456789,0,1.234567
0.012345,1,4.56789
-0.012345,0,3.456789
1.012345,1,6.789012
-0.123456,0,2.345678
0.123456,1,5.678901
-1.012345,0,1.234567
0.234567,1,4.56789
-0.234567,0,3.456789
1.123456,1,6.789012
-0.345678,0,2.345678
0.345678,1,5.678901
-1.123456,0,1.234567
0.456789,1,4.56789
-0.456789,0,3.456789
1.234567,1,6.789012
-0.56789,0,2.345678
0.56789,1,5.678901
-1.234567,0,1.234567
0.678901,1,4.56789
-0.678901,0,3.456789
1.345678,1,6.789012
-0.789012,0,2.345678
0.789012,1,5.678901
-1.345678,0,1.234567
0.890123,1,4.56789
-0.890123,0,3.456789
1.456789,1,6.789012
-0.901234,0,2.0
-0.123456,0,3.456789
0.987654,1,7.123456
-1.234567,0,2.987654
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,3.123456
0.234567,1,4.987654
-1.345678,0,2.456789
0.678901,1,6.345678
-0.56789,0,3.789012
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.789012,0,3.678901
1.5,1,8.123456
-0.123456,0,2.987654
0.987654,1,7.345678
-1.234567,0,3.456789
0.456789,1,5.678901
1.345678,1,8.234567
-0.987654,0,2.123456
0.234567,1,4.987654
-1.345678,0,3.789012
0.678901,1,6.345678
-0.56789,0,2.456789
1.234567,1,7.456789
-0.345678,0,3.012345
0.123456,1,5.123456
-1.456789,0,2.345678
0.789012,1,6.789012
-0.678901,0,3.456789
1.456789,1,8.678901
-0.234567,0,2.678901
0.345678,1,5.456789
-1.5,0,2.123456
0.56789,1,6.123456
-0.123456,0,3.456789
0.987654,1,7.123456
-1.234567,0,2.987654
1.345678,1,8.456789
0.456789,1,5.678901
-0.987654,0,3.123456
1.234567,1,6.789012
-0.345678,0,2.456789
0.678901,1,5.123456
-1.456789,0,2.789012
1.5,1,7.890123
0.234567,1,4.56789
-0.678901,0,3.345678
1.098765,1,6.234567
-0.56789,0,2.123456
0.345678,1,5.678901
-1.345678,0,2.987654
1.234567,1,7.123456
0.456789,1,4.890123
-0.123456,0,3.456789
1.5,1,8.234567
-0.789012,0,2.345678
0.890123,1,5.678901
-1.234567,0,3.123456
1.345678,1,6.789012
0.56789,1,5.123456
-0.678901,0,2.456789
1.456789,1,7.890123
-0.345678,0,3.678901
0.234567,1,4.56789
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.123456,0,3.456789
1.098765,1,7.234567
-0.987654,0,2.345678
0.456789,1,5.678901
-1.345678,0,3.123456
1.5,1,8.456789
0.234567,1,4.890123
-0.678901,0,2.456789
1.234567,1,6.789012
-0.789012,0,3.678901
0.890123,1,5.123456
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.123456,0,3.456789
1.5,1,8.234567
-0.345678,0,2.345678
0.890123,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.987654,0,3.123456
1.098765,1,7.234567
-0.678901,0,2.456789
0.456789,1,5.678901
-1.345678,0,3.678901
1.5,1,8.456789
0.234567,1,4.890123
-0.123456,0,3.456789
1.234567,1,6.789012
-0.789012,0,2.345678
0.890123,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.345678,0,3.123456
1.5,1,8.234567
-0.987654,0,2.456789
0.456789,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.123456,0,3.456789
1.098765,1,7.234567
-0.678901,0,2.345678
0.890123,1,5.678901
-1.345678,0,3.678901
1.5,1,8.456789
0.234567,1,4.890123
-0.789012,0,2.456789
1.234567,1,6.789012
-0.345678,0,3.123456
0.678901,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.123456,0,3.456789
1.5,1,8.234567
-0.987654,0,2.345678
0.890123,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.345678,0,3.678901
1.098765,1,7.234567
-0.678901,0,2.456789
0.456789,1,5.678901
-1.345678,0,3.123456
1.5,1,8.456789
0.234567,1,4.890123
-0.123456,0,3.456789
1.234567,1,6.789012
-0.789012,0,2.345678
0.890123,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.345678,0,3.123456
1.5,1,8.234567
-0.987654,0,2.456789
0.456789,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.123456,0,3.456789
1.098765,1,7.234567
-0.678901,0,2.345678
0.890123,1,5.678901
-1.345678,0,3.678901
1.5,1,8.456789
0.234567,1,4.890123
-0.789012,0,2.456789
1.234567,1,6.789012
-0.345678,0,3.123456
0.678901,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.123456,0,3.456789
1.5,1,8.234567
-0.987654,0,2.345678
0.890123,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.345678,0,3.678901
1.098765,1,7.234567
-0.678901,0,2.456789
0.456789,1,5.678901
-1.345678,0,3.123456
1.5,1,8.456789
0.234567,1,4.890123
-0.123456,0,3.456789
1.234567,1,6.789012
-0.789012,0,2.345678
0.890123,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.345678,0,3.123456
1.5,1,8.234567
-0.987654,0,2.456789
0.456789,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.123456,0,3.456789
1.098765,1,7.234567
-0.678901,0,2.345678
0.890123,1,5.678901
-1.345678,0,3.678901
1.5,1,8.456789
0.234567,1,4.890123
-0.789012,0,2.456789
1.234567,1,6.789012
-0.345678,0,3.123456
0.678901,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.123456,0,3.456789
1.5,1,8.234567
-0.987654,0,2.345678
0.890123,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.345678,0,3.678901
1.098765,1,7.234567
-0.678901,0,2.456789
0.456789,1,5.678901
-1.345678,0,3.123456
1.5,1,8.456789
0.234567,1,4.890123
-0.123456,0,3.456789
1.234567,1,6.789012
-0.789012,0,2.345678
0.890123,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.345678,0,3.123456
1.5,1,8.234567
-0.987654,0,2.456789
0.456789,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.123456,0,3.456789
1.098765,1,7.234567
-0.678901,0,2.345678
0.890123,1,5.678901
-1.345678,0,3.678901
1.5,1,8.456789
0.234567,1,4.890123
-0.789012,0,2.456789
1.234567,1,6.789012
-0.345678,0,3.123456
0.678901,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.123456,0,3.456789
1.5,1,8.234567
-0.987654,0,2.345678
0.890123,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
0.678901,1,5.890123
-0.345678,0,3.678901
1.098765,1,7.234567
-0.678901,0,2.456789
0.456789,1,5.678901
-1.345678,0,3.123456
1.5,1,8.456789
0.234567,1,4.890123
-0.123456,0,3.456789
1.234567,1,6.789012
-0.789012,0,2.345678
0.890123,1,5.678901
-1.234567,0,2.987654
1.345678,1,7.890123
0.56789,1,5.678901
-0.345678,0,3.123456
1.5,1,8.234567
-0.987654,0,2.456789
0.456789,1,5.678901
-1.5,0,2.789012
1.234567,1,6.123456
